id_student,id_assessment,date_submitted,is_banked,score
556934,25337,107,0,83
557045,25337,119,0,82
557237,25337,116,0,48
557358,25337,115,0,85
557477,25337,116,0,83
557694,25337,116,0,98
557742,25337,115,0,67
557764,25337,114,0,48
557846,25337,110,0,52
557850,25337,128,0,65
557911,25337,116,0,73
557924,25337,119,0,75
558200,25337,111,0,73
558224,25337,115,0,67
558290,25337,105,0,86
558415,25337,121,0,72
558488,25337,115,0,25
558645,25337,115,0,60
558678,25337,115,0,71
558787,25337,115,0,93
558806,25337,116,0,85
558837,25337,116,0,41
558914,25337,116,0,41
558948,25337,120,0,78
559081,25337,116,0,78
559282,25337,114,0,91
559293,25337,119,0,26
559420,25337,113,0,71
559459,25337,123,0,48
559469,25337,120,0,57
559474,25337,116,0,60
559612,25337,109,0,45
559672,25337,116,0,67
559706,25337,116,0,82
559823,25337,116,0,10
559903,25337,111,0,92
559930,25337,121,0,40
560024,25337,116,0,94
560114,25337,107,0,77
560179,25337,116,0,80
560240,25337,115,0,81
560260,25337,116,0,80
560311,25337,114,0,98
560347,25337,116,0,64
560381,25337,115,0,24
560391,25337,124,0,86
560444,25337,116,0,37
560743,25337,114,0,62
561088,25337,115,0,78
561734,25337,106,0,95
561848,25337,135,0,54
907261,25337,111,0,90
957467,25337,115,0,52
1044992,25337,108,0,80
1068316,25337,116,0,40
1095916,25337,115,0,79
1311171,25337,115,0,93
1347447,25337,89,0,90
1351739,25337,114,0,90
1392016,25337,116,0,44
1444134,25337,111,0,88
1446954,25337,115,0,55
1470291,25337,116,0,64
1510198,25337,114,0,99
1534854,25337,116,0,15
1577134,25337,115,0,46
1611842,25337,118,0,71
1622020,25337,116,0,23
1626418,25337,116,0,52
1638119,25337,116,0,76
1640773,25337,116,0,91
1651198,25337,111,0,33
1664920,25337,113,0,50
1690836,25337,114,0,95
1696174,25337,115,0,64
1719566,25337,116,0,47
1843026,25337,116,0,80
1843355,25337,116,0,27
1906919,25337,115,0,92
1944130,25337,115,0,60
1945240,25337,116,0,83
1976350,25337,200,0,35
1982845,25337,116,0,38
2006894,25337,114,0,98
2020916,25337,116,0,91
2028388,25337,121,0,13
2037479,25337,121,0,25
2063578,25337,111,0,95
2080539,25337,115,0,85
2088765,25337,116,0,50
2126013,25337,116,0,32
2133242,25337,116,0,84
2140311,25337,116,0,43
2146936,25337,123,0,28
2154361,25337,116,0,46
2156514,25337,116,0,77
2177871,25337,130,0,90
2195445,25337,116,0,87
2209728,25337,115,0,50
2227786,25337,123,0,63
2231961,25337,116,0,78
2232218,25337,116,0,66
2248715,25337,107,0,85
2279449,25337,116,0,87
2281292,25337,116,0,73
2330534,25337,116,0,87
2332060,25337,116,0,38
2348111,25337,123,0,79
2358423,25337,117,0,69
2374051,25337,118,0,51
2374404,25337,113,0,72
2377623,25337,114,0,73
2381845,25337,120,0,28
2388623,25337,115,0,58
2400764,25337,116,0,82
2406709,25337,115,0,89
2418045,25337,106,0,78
2418580,25337,112,0,96
2444632,25337,114,0,81
2451672,25337,123,0,28
2454933,25337,118,0,36
2456612,25337,115,0,84
2459878,25337,115,0,87
2460752,25337,116,0,84
2465876,25337,116,0,88
2476998,25337,116,0,63
2479086,25337,116,0,32
2498388,25337,115,0,90
2499307,25337,120,0,59
2501479,25337,116,0,94
2501768,25337,115,0,59
2502504,25337,120,0,59
2505501,25337,116,0,38
2508785,25337,123,0,37
2513245,25337,114,0,69
2531298,25337,119,0,27
2532322,25337,123,0,87
2537695,25337,115,0,95
2540922,25337,109,0,53
2543600,25337,115,0,82
2547321,25337,115,0,67
2547402,25337,116,0,74
2549875,25337,107,0,93
2549939,25337,115,0,98
2571497,25337,117,0,96
2581822,25337,129,0,52
2585285,25337,115,0,70
2594888,25337,116,0,86
2602486,25337,115,0,71
2611779,25337,115,0,49
2615892,25337,115,0,83
2624720,25337,115,0,23
2626179,25337,117,0,48
2633235,25337,114,0,88
2636225,25337,114,0,76
2639451,25337,94,0,96
2640992,25337,100,0,66
2642830,25337,116,0,42
2643777,25337,116,0,31
2647226,25337,113,0,69
2655683,25337,114,0,72
2661870,25337,115,0,55
2666577,25337,114,0,72
2669206,25337,122,0,18
2672686,25337,115,0,98
2677955,25337,102,0,86
2678338,25337,117,0,31
2683836,25337,113,0,82
2689536,25337,114,0,86
2693243,25337,114,0,98
2694933,25337,116,0,73
907261,25338,142,0,88
1068316,25338,152,0,53
1311171,25338,150,0,90
1347447,25338,148,0,83
1351739,25338,150,0,93
1444134,25338,165,0,85
1470291,25338,151,0,50
1510198,25338,150,0,93
1577134,25338,149,0,63
1611842,25338,151,0,68
1622020,25338,151,0,24
1626418,25338,151,0,45
1638119,25338,151,0,67
1640773,25338,151,0,86
1651198,25338,151,0,81
1664920,25338,169,0,83
1690836,25338,148,0,93
1696174,25338,157,0,62
1719566,25338,151,0,69
1843026,25338,165,0,59
1944130,25338,149,0,75
1945240,25338,150,0,92
1968757,25338,151,0,23
1982845,25338,170,0,61
2006894,25338,154,0,84
2020916,25338,151,0,85
2063578,25338,150,0,93
2080539,25338,155,0,23
2133242,25338,152,0,71
2140311,25338,151,0,50
2146936,25338,151,0,23
2154361,25338,158,0,43
2156514,25338,154,0,79
2209728,25338,156,0,63
2227786,25338,172,0,38
2231961,25338,151,0,86
2248715,25338,138,0,79
2279449,25338,150,0,92
2281292,25338,158,0,55
2332060,25338,151,0,35
2348111,25338,158,0,77
2358423,25338,155,0,52
2374051,25338,151,0,49
2374404,25338,151,0,44
2375123,25338,151,0,80
2377623,25338,150,0,88
2381845,25338,151,0,18
2388623,25338,149,0,74
2418045,25338,151,0,79
2418580,25338,150,0,96
2444632,25338,150,0,52
2456612,25338,150,0,81
2459878,25338,151,0,73
2460752,25338,151,0,75
2465876,25338,151,0,69
2476998,25338,151,0,69
2498388,25338,150,0,50
2499307,25338,154,0,34
2501479,25338,151,0,20
2501768,25338,151,0,82
2502504,25338,155,0,60
2508785,25338,151,0,32
2532322,25338,158,0,63
2540922,25338,149,0,72
2543600,25338,151,0,44
2547321,25338,158,0,76
2547402,25338,144,0,71
2549875,25338,148,0,75
2549939,25338,150,0,74
2571497,25338,151,0,85
2585285,25338,150,0,68
2594888,25338,152,0,77
2602486,25338,150,0,76
2611779,25338,158,0,25
2615892,25338,151,0,90
2624720,25338,150,0,58
2626179,25338,151,0,67
2633235,25338,150,0,69
2636225,25338,150,0,72
2639451,25338,148,0,96
2642830,25338,151,0,55
2643777,25338,158,0,57
2647226,25338,149,0,73
2655683,25338,147,0,41
2661870,25338,150,0,41
2666577,25338,150,0,95
2669206,25338,165,0,31
2672686,25338,150,0,95
2677955,25338,151,0,59
2683836,25338,149,0,80
2693243,25338,150,0,88
2694933,25338,158,0,69
41060,25338,146,0,56
45664,25338,150,0,55
52014,25338,163,0,36
53488,25338,151,0,63
60135,25338,150,0,48
67602,25338,159,0,19
67785,25338,151,0,78
69491,25338,151,0,29
77763,25338,151,0,89
81351,25338,151,0,60
86047,25338,151,0,47
89051,25338,151,0,77
92775,25338,151,0,3
96592,25338,151,0,84
103904,25338,125,0,86
112245,25338,150,0,82
128678,25338,160,0,23
131145,25338,150,0,71
134025,25338,146,0,90
134188,25338,149,0,82
137603,25338,151,0,71
142819,25338,151,0,58
157298,25338,151,0,63
159925,25338,159,0,31
160005,25338,149,0,84
163067,25338,149,0,88
165421,25338,151,0,55
165733,25338,151,0,20
166342,25338,151,0,88
166713,25338,150,0,76
166988,25338,148,0,70
170025,25338,151,0,55
171896,25338,151,0,79
173004,25338,152,0,67
176092,25338,157,0,59
177333,25338,150,0,46
177817,25338,151,0,38
177981,25338,145,0,88
179892,25338,148,0,87
180667,25338,150,0,47
180958,25338,150,0,65
183714,25338,151,0,70
187623,25338,151,0,67
191195,25338,151,0,0
191896,25338,161,0,39
191972,25338,150,0,67
192196,25338,151,0,35
204996,25338,150,0,99
233771,25338,150,0,80
234740,25338,151,0,92
234859,25338,151,0,73
235428,25338,151,0,30
236498,25338,158,0,55
236620,25338,151,0,67
240389,25338,144,0,30
241771,25338,151,0,53
241922,25338,148,0,66
244875,25338,151,0,80
246652,25338,150,0,90
248511,25338,167,0,24
248994,25338,151,0,96
249423,25338,161,0,43
251999,25338,151,0,35
252149,25338,151,0,64
252489,25338,151,0,60
255747,25338,151,0,27
255902,25338,151,0,61
260491,25338,146,0,94
263524,25338,150,0,30
266450,25338,149,0,27
266514,25338,151,0,35
269676,25338,151,0,60
270814,25338,151,0,70
273339,25338,165,0,45
282193,25338,151,0,67
283618,25338,161,0,44
285096,25338,148,0,94
285475,25338,150,0,78
287432,25338,149,0,80
289564,25338,157,0,66
290043,25338,184,0,56
291133,25338,150,0,81
298040,25338,157,0,91
304734,25338,164,0,51
304893,25338,151,0,13
307290,25338,178,0,49
308767,25338,151,0,42
309580,25338,151,0,83
316289,25338,149,0,85
320014,25338,141,0,74
324691,25338,163,0,70
327024,25338,164,0,60
330067,25338,158,0,44
331232,25338,151,0,52
333856,25338,151,0,67
335020,25338,151,0,81
336684,25338,157,0,78
336696,25338,159,0,67
337414,25338,152,0,30
338076,25338,150,0,54
339481,25338,147,0,53
344367,25338,151,0,50
344474,25338,151,0,47
344873,25338,151,0,91
345257,25338,151,0,80
345313,25338,151,0,21
351775,25338,150,0,71
354050,25338,151,0,36
358075,25338,154,0,36
358522,25338,150,0,96
360492,25338,158,0,92
361209,25338,157,0,68
362037,25338,151,0,69
362374,25338,158,0,30
364405,25338,150,0,84
365782,25338,149,0,75
366024,25338,150,0,66
366310,25338,150,0,63
368749,25338,155,0,64
369908,25338,150,0,71
370949,25338,156,0,67
371044,25338,151,0,78
371831,25338,169,0,35
373126,25338,150,0,25
373369,25338,150,0,93
375300,25338,148,0,83
379861,25338,151,0,85
380341,25338,154,0,45
380919,25338,151,0,32
382497,25338,149,0,84
382641,25338,151,0,84
383347,25338,155,0,77
383701,25338,151,0,30
384246,25338,151,0,77
386833,25338,172,0,82
386880,25338,147,0,90
390210,25338,151,0,72
390233,25338,150,0,58
391185,25338,151,0,75
394082,25338,151,0,37
394979,25338,147,0,75
395757,25338,150,0,59
396633,25338,150,0,74
397405,25338,158,0,68
398199,25338,150,0,74
399450,25338,150,0,81
400451,25338,158,0,56
400759,25338,151,0,65
401486,25338,150,0,83
403085,25338,157,0,75
405784,25338,151,0,18
406056,25338,151,0,36
406541,25338,151,0,63
409091,25338,155,0,96
409109,25338,206,0,0
410886,25338,150,0,81
412731,25338,179,0,55
412772,25338,151,0,81
413934,25338,172,0,33
414304,25338,151,0,85
414587,25338,164,0,75
414758,25338,165,0,30
414803,25338,151,0,62
416008,25338,157,0,33
417242,25338,150,0,78
418122,25338,151,0,81
418490,25338,158,0,34
418956,25338,150,0,71
419273,25338,155,0,64
422164,25338,151,0,56
422768,25338,151,0,93
423386,25338,158,0,63
423757,25338,149,0,57
424987,25338,155,0,69
426059,25338,151,0,24
426871,25338,150,0,80
429833,25338,151,0,28
431005,25338,151,0,10
433151,25338,151,0,80
433386,25338,150,0,67
434977,25338,151,0,27
435423,25338,150,0,79
437281,25338,138,0,82
438662,25338,152,0,40
440375,25338,150,0,59
440499,25338,150,0,70
441201,25338,143,0,77
441302,25338,157,0,83
441389,25338,151,0,93
442545,25338,150,0,63
442865,25338,151,0,32
442886,25338,151,0,46
443215,25338,150,0,78
443297,25338,151,0,60
444576,25338,152,0,48
446814,25338,149,0,20
447242,25338,150,0,84
464236,25338,150,0,69
465260,25338,165,0,59
465727,25338,158,0,35
465764,25338,147,0,79
465843,25338,150,0,86
466216,25338,151,0,73
466990,25338,151,0,53
467294,25338,164,0,60
467822,25338,150,0,91
468808,25338,151,0,46
469016,25338,150,0,61
470921,25338,156,0,41
471654,25338,150,0,84
472180,25338,151,0,55
472584,25338,142,0,67
473008,25338,150,0,54
474133,25338,163,0,55
474464,25338,150,0,73
474633,25338,151,0,72
474740,25338,151,0,79
475883,25338,151,0,67
475897,25338,159,0,39
476041,25338,147,0,85
476637,25338,150,0,98
476910,25338,155,0,76
476964,25338,166,0,91
477451,25338,151,0,73
477517,25338,150,0,95
478213,25338,151,0,73
478346,25338,154,0,64
480207,25338,151,0,77
480225,25338,151,0,31
480929,25338,151,0,92
481350,25338,151,0,69
481549,25338,151,0,72
482856,25338,149,0,82
483275,25338,151,0,24
483818,25338,151,0,90
485464,25338,165,0,70
485766,25338,150,0,86
487711,25338,151,0,91
491106,25338,146,0,57
491108,25338,151,0,83
491914,25338,151,0,37
492371,25338,151,0,85
492613,25338,151,0,77
494341,25338,149,0,71
494637,25338,151,0,95
495734,25338,152,0,57
496564,25338,148,0,90
496601,25338,151,0,59
498320,25338,151,0,34
498363,25338,155,0,30
498527,25338,149,0,69
498835,25338,150,0,73
499056,25338,151,0,79
499246,25338,150,0,72
499557,25338,151,0,76
500006,25338,182,0,39
500136,25338,151,0,82
500459,25338,149,0,46
500766,25338,151,0,77
501158,25338,151,0,88
501960,25338,148,0,58
502136,25338,147,0,80
502554,25338,150,0,93
502697,25338,153,0,67
503086,25338,150,0,79
503120,25338,152,0,77
503170,25338,150,0,45
503368,25338,151,0,77
503497,25338,149,0,95
503926,25338,151,0,60
504819,25338,150,0,52
505311,25338,150,0,18
505579,25338,152,0,70
506767,25338,156,0,43
506785,25338,150,0,55
508934,25338,151,0,41
510195,25338,150,0,94
510530,25338,150,0,27
511576,25338,162,0,16
512080,25338,151,0,83
512861,25338,148,0,82
513396,25338,153,0,39
513854,25338,149,0,83
514300,25338,150,0,60
515046,25338,151,0,86
515170,25338,151,0,67
515595,25338,155,0,36
515903,25338,150,0,77
515945,25338,151,0,91
516010,25338,150,0,57
516450,25338,148,0,97
517646,25338,148,0,78
518349,25338,149,0,59
518436,25338,151,0,75
519094,25338,150,0,59
519102,25338,151,0,30
520400,25338,156,0,50
521160,25338,151,0,57
521404,25338,150,0,88
521709,25338,151,0,85
521742,25338,151,0,47
522654,25338,151,0,64
523392,25338,151,0,67
524160,25338,150,0,72
524175,25338,150,0,56
524369,25338,150,0,78
524378,25338,149,0,75
524396,25338,149,0,71
525749,25338,151,0,96
525820,25338,154,0,42
526068,25338,151,0,59
527306,25338,151,0,58
527323,25338,156,0,69
527917,25338,151,0,79
528034,25338,151,0,64
528184,25338,151,0,64
528846,25338,151,0,57
529025,25338,156,0,78
529078,25338,151,0,66
529404,25338,150,0,68
529863,25338,149,0,81
530234,25338,151,0,82
531047,25338,151,0,59
531202,25338,151,0,56
531787,25338,146,0,37
531924,25338,158,0,49
532491,25338,147,0,64
532565,25338,150,0,22
532695,25338,150,0,58
532718,25338,151,0,80
532745,25338,151,0,75
532855,25338,151,0,72
533291,25338,151,0,82
533877,25338,141,0,78
534203,25338,151,0,59
534910,25338,151,0,74
535215,25338,148,0,67
535424,25338,153,0,31
535799,25338,151,0,94
535831,25338,145,0,92
535986,25338,151,0,95
536032,25338,151,0,72
536170,25338,150,0,89
536261,25338,158,0,86
536536,25338,150,0,57
536926,25338,151,0,76
537138,25338,151,0,46
537139,25338,150,0,53
537603,25338,151,0,72
537622,25338,148,0,90
537868,25338,151,0,68
537926,25338,152,0,41
538251,25338,163,0,74
538701,25338,150,0,69
539066,25338,151,0,58
539209,25338,151,0,33
539328,25338,146,0,6
539622,25338,150,0,93
539643,25338,157,0,84
540207,25338,149,0,52
540298,25338,151,0,67
540310,25338,149,0,65
540605,25338,151,0,44
540686,25338,147,0,87
540694,25338,150,0,74
540758,25338,151,0,40
541228,25338,151,0,23
542049,25338,151,0,83
542054,25338,151,0,71
542205,25338,152,0,82
542293,25338,149,0,76
542372,25338,146,0,42
542476,25338,151,0,21
543060,25338,150,0,76
543202,25338,159,0,80
543340,25338,150,0,86
543459,25338,152,0,77
543510,25338,151,0,48
543573,25338,148,0,92
543756,25338,149,0,78
543860,25338,147,0,25
543919,25338,152,0,69
544091,25338,149,0,78
544284,25338,158,0,84
544307,25338,144,0,83
544467,25338,157,0,71
544839,25338,150,0,93
545083,25338,150,0,41
545118,25338,148,0,58
545245,25338,151,0,51
545387,25338,158,0,15
545993,25338,151,0,7
546054,25338,149,0,73
546074,25338,157,0,82
546089,25338,151,0,76
546191,25338,150,0,68
546221,25338,148,0,77
546675,25338,150,0,48
546804,25338,151,0,40
546826,25338,150,0,65
546830,25338,171,0,62
546862,25338,149,0,94
547349,25338,151,0,78
547445,25338,150,0,65
547629,25338,151,0,11
547679,25338,151,0,16
547784,25338,151,0,44
547986,25338,153,0,53
548069,25338,150,0,95
548267,25338,158,0,53
548271,25338,165,0,64
548473,25338,151,0,50
548535,25338,151,0,68
548602,25338,151,0,86
548677,25338,148,0,83
548959,25338,163,0,72
548996,25338,159,0,90
549038,25338,150,0,88
549095,25338,150,0,62
549125,25338,151,0,57
549135,25338,149,0,74
549283,25338,151,0,66
549424,25338,145,0,89
549545,25338,150,0,81
549684,25338,151,0,79
549698,25338,146,0,54
549731,25338,151,0,47
549783,25338,149,0,90
549795,25338,150,0,66
549872,25338,151,0,49
549913,25338,149,0,36
550064,25338,151,0,83
550092,25338,151,0,51
550604,25338,151,0,70
550725,25338,150,0,86
550762,25338,150,0,93
550865,25338,148,0,96
551183,25338,151,0,74
551334,25338,150,0,44
551375,25338,148,0,69
551550,25338,158,0,89
551573,25338,157,0,34
552166,25338,151,0,69
552635,25338,150,0,70
552661,25338,148,0,42
552789,25338,134,0,75
552921,25338,156,0,98
553275,25338,151,0,62
553575,25338,151,0,93
553964,25338,162,0,38
554161,25338,151,0,68
554174,25338,151,0,56
554193,25338,151,0,47
554205,25338,150,0,83
554245,25338,152,0,73
554300,25338,151,0,52
554446,25338,150,0,81
554484,25338,150,0,74
554574,25338,150,0,79
554588,25338,166,0,49
554773,25338,150,0,?
554881,25338,151,0,52
555408,25338,151,0,52
555446,25338,151,0,12
555740,25338,156,0,65
556082,25338,150,0,76
556165,25338,158,0,44
556185,25338,151,0,84
556308,25338,152,0,?
556337,25338,151,0,25
556362,25338,138,0,8
556373,25338,149,0,82
556575,25338,151,0,89
556584,25338,155,0,92
556660,25338,165,0,33
556721,25338,151,0,64
556774,25338,150,0,96
556780,25338,147,0,89
556785,25338,152,0,28
556835,25338,151,0,78
556918,25338,151,0,39
556934,25338,146,0,93
557358,25338,147,0,53
557477,25338,151,0,72
557694,25338,149,0,94
557742,25338,150,0,94
557764,25338,147,0,56
557846,25338,141,0,77
557911,25338,156,0,86
557924,25338,151,0,80
558200,25338,151,0,72
558224,25338,150,0,63
558290,25338,145,0,81
558415,25338,163,0,76
558440,25338,156,0,67
558488,25338,156,0,48
558645,25338,156,0,56
558678,25338,151,0,51
558787,25338,151,0,93
558806,25338,151,0,84
558837,25338,151,0,62
558914,25338,147,0,71
558948,25338,151,0,36
559081,25338,151,0,87
559282,25338,150,0,88
559293,25338,169,0,42
559420,25338,149,0,67
559469,25338,156,0,60
559474,25338,151,0,70
559612,25338,150,0,68
559672,25338,151,0,64
559706,25338,150,0,86
559903,25338,151,0,91
559930,25338,150,0,49
560024,25338,151,0,94
560114,25338,147,0,63
560179,25338,165,0,50
560240,25338,148,0,82
560260,25338,151,0,69
560311,25338,156,0,96
560347,25338,151,0,68
560381,25338,150,0,79
560391,25338,151,0,86
560444,25338,151,0,75
561088,25338,151,0,16
561734,25338,150,0,78
558837,25339,199,0,31
558914,25339,199,0,54
558948,25339,189,0,47
559081,25339,200,0,43
559282,25339,198,0,89
559293,25339,200,0,39
559420,25339,199,0,71
559474,25339,200,0,59
559612,25339,196,0,48
559672,25339,200,0,76
559706,25339,200,0,67
559903,25339,184,0,79
559930,25339,201,0,53
560024,25339,199,0,89
560114,25339,177,0,79
560240,25339,200,0,74
560260,25339,201,0,?
560311,25339,204,0,85
560347,25339,182,0,58
560381,25339,200,0,68
560391,25339,211,0,91
560444,25339,200,0,35
561734,25339,200,0,48
907261,25339,189,0,91
957467,25339,176,0,38
1044992,25339,200,0,82
1068316,25339,200,0,53
1311171,25339,198,0,90
1347447,25339,198,0,73
1351739,25339,198,0,89
1444134,25339,200,0,85
1510198,25339,199,0,87
1534854,25339,207,0,19
1577134,25339,199,0,32
1611842,25339,200,0,65
1626418,25339,205,0,35
1638119,25339,197,0,76
1640773,25339,200,0,95
1651198,25339,172,0,21
1664920,25339,200,0,79
1690836,25339,197,0,76
1696174,25339,206,0,59
1906919,25339,201,0,63
1944130,25339,197,0,69
1945240,25339,200,0,73
1968757,25339,200,0,33
1976350,25339,200,0,76
1982845,25339,200,0,68
2006894,25339,197,0,95
2020916,25339,200,0,87
2028388,25339,209,0,34
2063578,25339,198,0,92
2080539,25339,201,0,65
2088765,25339,199,0,31
2133242,25339,206,0,49
2140311,25339,200,0,34
2146936,25339,200,0,43
2156514,25339,200,0,44
2195445,25339,200,0,56
2209728,25339,200,0,23
2231961,25339,200,0,47
2279449,25339,200,0,85
2281292,25339,200,0,57
2332060,25339,200,0,49
2348111,25339,200,0,66
2358423,25339,200,0,56
2374404,25339,200,0,19
2377623,25339,200,0,69
2388623,25339,197,0,48
2406709,25339,200,0,80
2418045,25339,199,0,73
2444632,25339,199,0,60
2456612,25339,191,0,73
2459878,25339,200,0,79
2460752,25339,200,0,58
2465876,25339,203,0,65
2501768,25339,199,0,59
2505501,25339,200,0,36
2508785,25339,200,0,21
2540922,25339,198,0,49
2543600,25339,199,0,78
2547321,25339,200,0,54
2547402,25339,194,0,61
2549875,25339,185,0,67
2549939,25339,199,0,76
2585285,25339,199,0,58
2594888,25339,200,0,69
2602486,25339,199,0,84
2611779,25339,199,0,25
2615892,25339,197,0,83
2624720,25339,200,0,16
2626179,25339,200,0,69
2633235,25339,193,0,69
2636225,25339,198,0,81
2639451,25339,164,0,92
2642830,25339,208,0,21
2643777,25339,200,0,50
2647226,25339,201,0,77
2655683,25339,198,0,29
2666577,25339,181,0,64
2669206,25339,211,0,65
2672686,25339,200,0,91
2683836,25339,199,0,78
2693243,25339,199,0,87
2694933,25339,200,0,72
45664,25339,200,0,50
52014,25339,200,0,14
53488,25339,200,0,51
67602,25339,207,0,30
69491,25339,199,0,88
77763,25339,200,0,73
81351,25339,194,0,70
86047,25339,209,0,35
89051,25339,200,0,65
95356,25339,200,0,54
96592,25339,200,0,70
103904,25339,181,0,83
112245,25339,196,0,66
131145,25339,199,0,75
134025,25339,198,0,74
134188,25339,199,0,64
137603,25339,199,0,59
142819,25339,200,0,37
157298,25339,199,0,38
159925,25339,203,0,29
160005,25339,199,0,81
163067,25339,195,0,67
165421,25339,200,0,32
165733,25339,201,0,23
166342,25339,199,0,77
166713,25339,199,0,82
166988,25339,199,0,19
170025,25339,197,0,46
171896,25339,200,0,62
173004,25339,200,0,61
177981,25339,197,0,94
179892,25339,196,0,80
180958,25339,199,0,67
183714,25339,201,0,28
187623,25339,201,0,52
191896,25339,221,0,?
191972,25339,191,0,61
192196,25339,200,0,28
204996,25339,199,0,94
233771,25339,201,0,70
234859,25339,200,0,44
236498,25339,200,0,58
236620,25339,200,0,62
241771,25339,203,0,?
241922,25339,197,0,65
246652,25339,164,0,76
248511,25339,210,0,25
248994,25339,194,0,90
251999,25339,200,0,38
252149,25339,200,0,80
252489,25339,213,0,?
255747,25339,200,0,41
260491,25339,194,0,81
266450,25339,194,0,20
269676,25339,207,0,72
270814,25339,196,0,72
282193,25339,200,0,68
283618,25339,200,0,65
285096,25339,189,0,89
285475,25339,199,0,64
287432,25339,199,0,63
291133,25339,197,0,91
298040,25339,200,0,88
298497,25339,206,0,35
304734,25339,210,0,64
309580,25339,199,0,97
316289,25339,200,0,49
320014,25339,199,0,69
324691,25339,198,0,68
327024,25339,199,0,57
330067,25339,200,0,46
331232,25339,200,0,71
335020,25339,200,0,56
336684,25339,201,0,43
336696,25339,200,0,31
337414,25339,199,0,9
344367,25339,200,0,33
344873,25339,169,0,22
345313,25339,199,0,53
351775,25339,199,0,63
358075,25339,201,0,14
358522,25339,199,0,78
360492,25339,197,0,81
361209,25339,199,0,73
362037,25339,200,0,59
362374,25339,199,0,46
364405,25339,199,0,85
365782,25339,194,0,80
366024,25339,199,0,39
366310,25339,199,0,56
368749,25339,206,0,19
369908,25339,199,0,55
371044,25339,204,0,51
371831,25339,200,0,19
373126,25339,200,0,21
373369,25339,198,0,84
379861,25339,200,0,87
380341,25339,200,0,36
380919,25339,200,0,21
381646,25339,170,0,86
382497,25339,195,0,84
382641,25339,200,0,71
383347,25339,181,0,81
383701,25339,199,0,27
384246,25339,199,0,72
386833,25339,204,0,69
386880,25339,195,0,83
390210,25339,200,0,84
391185,25339,195,0,78
394979,25339,197,0,24
395757,25339,200,0,71
396633,25339,198,0,83
397405,25339,200,0,66
398199,25339,198,0,64
399450,25339,200,0,45
400451,25339,200,0,41
400759,25339,196,0,40
401486,25339,201,0,76
406056,25339,200,0,46
406541,25339,200,0,3
409091,25339,206,0,89
409109,25339,206,0,51
410886,25339,200,0,72
412731,25339,211,0,?
412772,25339,198,0,74
413934,25339,221,0,?
414304,25339,199,0,82
414587,25339,201,0,52
414758,25339,207,0,62
415695,25339,214,0,?
416008,25339,199,0,28
417242,25339,199,0,72
418956,25339,199,0,77
420388,25339,209,0,50
426059,25339,200,0,0
426871,25339,199,0,81
429833,25339,208,0,36
433386,25339,197,0,37
434977,25339,199,0,28
435423,25339,196,0,76
437281,25339,190,0,80
441132,25339,199,0,70
441201,25339,196,0,75
441302,25339,200,0,90
441389,25339,200,0,71
442545,25339,200,0,42
442886,25339,200,0,32
443215,25339,199,0,67
443297,25339,200,0,75
446814,25339,199,0,14
447242,25339,199,0,86
464236,25339,198,0,55
465727,25339,200,0,31
465764,25339,198,0,34
465843,25339,200,0,89
466216,25339,196,0,77
466990,25339,200,0,51
467294,25339,200,0,39
467822,25339,197,0,79
469016,25339,202,0,64
470921,25339,200,0,36
471654,25339,198,0,83
473008,25339,199,0,45
474133,25339,210,0,59
474464,25339,199,0,67
474633,25339,200,0,61
475883,25339,200,0,87
475897,25339,207,0,68
476041,25339,198,0,54
476637,25339,196,0,97
476910,25339,192,0,86
476964,25339,192,0,88
477451,25339,200,0,59
478213,25339,200,0,81
478346,25339,201,0,58
480207,25339,199,0,75
480929,25339,200,0,82
481350,25339,200,0,49
481549,25339,200,0,75
482856,25339,198,0,81
483818,25339,199,0,82
485464,25339,199,0,53
485766,25339,199,0,81
487711,25339,195,0,95
491106,25339,191,0,28
491108,25339,201,0,80
491914,25339,207,0,39
492371,25339,200,0,58
492613,25339,200,0,66
494637,25339,197,0,81
494919,25339,199,0,84
495734,25339,202,0,52
496564,25339,199,0,88
496601,25339,200,0,70
498363,25339,200,0,21
498527,25339,198,0,64
498835,25339,200,0,23
499056,25339,200,0,59
499246,25339,199,0,41
499557,25339,199,0,83
500136,25339,200,0,78
500459,25339,199,0,56
500766,25339,202,0,81
501960,25339,199,0,56
502136,25339,177,0,92
502554,25339,200,0,92
502697,25339,199,0,49
503086,25339,198,0,86
503120,25339,201,0,20
503368,25339,199,0,19
503926,25339,200,0,24
504819,25339,199,0,54
505311,25339,199,0,59
505579,25339,204,0,45
506767,25339,207,0,31
506785,25339,199,0,57
508934,25339,199,0,78
512861,25339,200,0,61
513396,25339,202,0,34
513773,25339,205,0,30
513854,25339,198,0,82
514300,25339,200,0,20
515046,25339,196,0,83
515595,25339,200,0,51
515903,25339,196,0,66
515945,25339,200,0,88
516398,25339,200,0,37
516450,25339,199,0,75
517646,25339,193,0,72
518349,25339,199,0,58
519094,25339,200,0,42
521160,25339,200,0,35
521404,25339,191,0,88
521709,25339,200,0,78
522572,25339,200,0,50
522654,25339,200,0,40
524160,25339,199,0,43
524175,25339,200,0,36
524369,25339,199,0,87
524378,25339,198,0,61
524396,25339,198,0,80
525749,25339,198,0,89
525820,25339,206,0,45
527306,25339,199,0,71
527323,25339,201,0,47
527917,25339,200,0,77
